,name,avg-250d,max-250d,strategy-250d,bs-250d,wm-250d,wq-250d,wh-250d,wy-250d,mq-250d,mh-250d,my-250d,qh-250d,qy-250d,hy-250d,wmq-250d,wmqh-250d,wmqhy-250d,mqh-250d,mqhy-250d,qhy-250d,avg-500d,max-500d,strategy-500d,bs-500d,wm-500d,wq-500d,wh-500d,wy-500d,mq-500d,mh-500d,my-500d,qh-500d,qy-500d,hy-500d,wmq-500d,wmqh-500d,wmqhy-500d,mqh-500d,mqhy-500d,qhy-500d,avg-all,max-all,strategy-all,bs-all,wm-all,wq-all,wh-all,wy-all,mq-all,mh-all,my-all,qh-all,qy-all,hy-all,wmq-all,wmqh-all,wmqhy-all,mqh-all,mqhy-all,qhy-all
'600010,包钢股份,1.1460296450849106,1.3103015689107287,wq,S,1.13689945818,1.31030156891,1.19108703723,1.15482736089,1.1861792595,1.16972938869,1.12052580582,1.12314350375,1.10954025003,1.10233234513,1.25225636739,1.15326482067,1.11234010082,1.09241114409,1.06048697346,1.0611489368,1.1227094812977625,1.2481674836450747,wmq,S,1.099779431,1.21954481158,1.1716816198,1.14304269444,0.998862893878,1.09877222115,1.12052580582,1.17145016845,1.10954025003,1.10233234513,1.24816748365,1.15326482067,1.11234010082,1.09241114409,1.06048697346,1.0611489368,13.682321810495697,91.9460708643591,wm,S,91.9460708644,24.7715010939,14.8556606594,4.55941747627,6.46025542257,3.46932548809,1.91969005419,3.36948457008,5.02484670167,4.19497664376,25.6240727721,9.65730501445,9.6243365953,4.03822650351,4.00007456646,5.4019045418
'600011,华能国际,0.994050475920096,1.0680020544338362,wq,S,0.954019115403,1.06800205443,0.986200144946,0.976020150651,0.976403479648,1.02762514507,1.02049763609,1.01337023087,0.993415283915,0.957780369369,0.988432271389,0.988432271389,0.988432271389,0.976403479648,0.976403479648,1.01337023087,0.9760481257330782,1.0921965459598184,wm,S,1.09219654596,1.00031011076,0.974792477387,0.974682669514,0.88636486707,0.988613859276,0.967416051198,1.02715644288,0.932046208729,0.948672380193,0.956376404499,0.991236858093,0.979031292055,0.928776770758,0.949790496222,1.01930657714,4.902770473841141,24.793764371220167,wm,S,24.7937643712,4.34532565962,4.71812199875,4.18904865087,1.97838652869,2.7047900737,4.49718125533,3.03739551074,3.65230653258,1.46028288078,6.74765115103,5.71397314809,3.09909735491,3.15801421436,1.75352337385,2.59546487695
'600012,皖通高速,0.9478658014306088,1.2148380860673356,qhy,S,0.952028680944,0.778349919794,0.894376372674,0.984150131716,0.733146572458,0.900454057251,0.949498611975,1.14770160627,0.885232097811,0.925819321077,0.758872275871,1.00079674533,1.0483094477,0.943969448257,1.0483094477,1.21483808607,0.9180436471420662,1.3090337758849981,hy,S,1.15298036914,0.759583902323,0.74373830194,0.926672055176,0.5778528062,0.714287180928,1.13375938625,1.19603012373,0.992149421723,1.30903377588,0.675940336285,0.883768473135,0.925725272681,0.67811455069,0.753068747535,1.26599365065,4.638485473549835,20.981168328933926,wm,S,20.9811683289,5.864891563,1.86469352239,3.31662450799,2.31319795468,1.17920301867,2.77274717553,2.61628686647,2.66456992437,3.43406241507,6.56091074971,5.96702558773,5.8798297463,2.63146377041,3.15489311764,3.01419932791
'600015,华夏银行,0.9830903854069812,1.1988527971075014,wm,B,1.19885279711,1.07430402211,1.02675206421,0.992960844025,1.09663296313,0.929597174751,0.906902284349,0.806069270944,0.840628806825,1.06753274638,1.15640385747,0.975276259643,0.975276259643,0.938093772487,0.938093772487,0.806069270944,1.0701725285857007,1.3853177806690045,wm,B,1.38531778067,1.11734483086,1.21140522933,1.12720075899,1.15803576599,1.0888216249,1.01042433628,0.891851923092,0.921305905315,1.11132442061,1.24328526487,1.08523373655,0.975534322854,1.01566090854,0.940878297824,0.839135350693,8.423096723883402,48.876470356100555,wm,B,48.8764703561,7.75136931037,11.2799882825,6.20605702739,3.40515488722,4.00402835994,2.57087312064,4.3068775639,2.01626602089,3.85323942724,16.5499116039,8.9714635065,6.44128045431,3.06624118658,2.25274674607,3.21757972858
'600016,民生银行,1.0813129035150808,1.2057761693703841,wm,B,1.20577616937,1.14065778716,1.068340682,1.06465778143,1.13995450522,1.06959206415,1.0293481074,1.11190550484,0.991305515955,0.916688679084,1.17772420144,1.09808700687,1.04650906995,1.11360762443,1.06634768386,1.06050407308,1.090945988983479,1.2805146936138545,wm,B,1.28051469361,1.22471486823,1.12606680733,1.03792519842,1.08726653385,1.08838634242,1.02864232977,1.20027243729,1.01326456762,0.948345485021,1.13837845419,1.08133954025,1.03646467752,1.02984674522,1.03657976214,1.09712738086,13.229772590744698,60.87815090805911,wm,B,60.8781509081,27.161164206,11.4207545031,10.6881340006,11.1080790042,9.77817525902,6.84224366564,8.0262478565,3.14474844461,4.22084676984,23.822858881,11.0182388344,5.88174227927,7.70913670105,4.52645173096,5.44938840761
'600017,日照港,0.9804143177737157,1.0471500118704355,mqhy,S,1.0365790813,0.994820528585,1.03917679867,0.995262611435,0.962519393505,0.992821641557,0.977027781199,0.925099210625,0.885661515144,0.953951513623,1.00134306079,0.934477107884,1.00885389993,0.929629062167,1.04715001187,1.00225586611,0.92354243693752,1.0471500118704355,mqhy,S,0.964799625685,0.813484317568,1.00419846948,0.995262611435,0.775887875992,0.928915138352,0.977027781199,0.920530871797,0.715141530042,0.783403006589,0.975661814905,0.934477107884,1.00885389993,0.929629062167,1.04715001187,1.00225586611,2.055072695260035,6.791028125309744,wm,S,6.79102812531,3.15804870805,1.46140078238,1.43855279696,1.75742565848,1.50449786985,1.23296982826,0.804988858102,1.07127391669,1.02287595677,2.69085115034,2.07498255395,2.41163737199,1.58752173407,2.63400994306,1.23909786989
'600018,上港集团,1.413183154061901,1.4819476053450982,wm,B,1.48194760535,1.416287865,1.34828044182,1.42961290877,1.3444626381,1.4706256958,1.42961290877,1.42961290877,1.42961290877,1.42961290877,1.42757449671,1.42757449671,1.42757449671,1.3444626381,1.3444626381,1.42961290877,1.420418525959061,1.6103925781079622,wm,B,1.61039257811,1.40554780314,1.40850347453,1.44053512905,1.26440329585,1.4788453353,1.39544902039,1.46258832263,1.42692420632,1.45426062696,1.44894089414,1.47176151623,1.41955438318,1.34391311882,1.30617565496,1.38890105574,17.6958307015412,92.3724997089144,wm,B,92.3724997089,36.1501514424,16.9018220207,12.33168248,5.65152395727,11.3171547148,6.09260046686,10.3069712736,7.79449487191,4.6448653021,40.6661600518,18.8679343367,6.13058823553,6.90907802173,2.94896403409,4.04680030611
'600019,宝钢股份,1.532964814567636,1.8504651951479238,wm,B,1.85046519515,1.58564328388,1.6349289247,1.69771188253,1.47348645236,1.52739344087,1.69771188253,1.38644831357,1.69771188253,1.69771188253,1.62415074642,1.38095849424,1.38095849424,1.25285392198,1.25285392198,1.38644831357,1.632195488542615,2.2070717238157367,wm,B,2.20707172382,1.48067554378,1.6892583493,1.96450190681,1.510413569,1.57646177063,1.86461250351,1.7897128076,1.51016043926,1.62626164133,1.77007219089,1.59169968139,1.39179763746,1.4575444499,1.27449100203,1.41039259998,13.888757326984978,62.45529697032446,wm,B,62.4552969703,22.725367378,11.8340003868,11.3460509507,6.51315150432,7.94227656174,8.87163648026,10.1557121909,5.76728501136,5.50334785292,22.9229249889,20.7377058852,8.40896205446,7.93535517893,3.72650885158,5.37453498539
'600020,中原高速,1.127225738549871,1.24460189889528,wmqh,S,1.19090985705,1.10962587091,1.11922768608,1.07292208807,1.1248116954,1.14504834028,0.952689904509,1.09898368971,1.08484120072,1.0564748382,1.19443692679,1.2446018989,1.20814817341,1.19111057101,1.16598115668,1.07579791909,1.1077031249396483,1.2887411303435143,wmqh,S,1.07553952059,1.00754107795,1.1021673514,1.07292208807,1.06102543598,1.17545160111,0.952689904509,1.07409285171,0.991966393224,1.0564748382,1.19989475521,1.28874113034,1.20814817341,1.21481580156,1.16598115668,1.07579791909,4.366839116523177,10.081401034375205,wm,S,10.0814010344,8.86204185794,4.02889275455,3.26134963871,2.59207888026,3.14556422843,3.55386358578,1.83172845961,2.751433165,4.26896321694,6.44344680279,4.7703536204,5.77806784437,2.45354303,2.9141474278,3.13255031742
'600021,上海电力,0.9287708364609222,1.0258037077971707,qhy,S,0.888193977239,0.869746876292,0.95832310956,0.898055758349,0.913226078277,0.939020795536,0.893366902521,0.979966837413,0.883658681444,0.92860691862,0.901373732794,0.909235679769,0.957080947145,0.935459154071,0.979214226546,1.0258037078,0.9686513060317103,1.1572265391330847,wh,S,0.933971313226,0.910801020352,1.15722653913,0.822296660306,0.951125239625,1.11864983738,0.956755439062,0.986042870433,1.02991134597,0.991245933466,0.922321874083,0.81471471336,0.957080947145,0.941259228616,0.979214226546,1.0258037078,9.359145875662605,40.91331396896407,wm,S,40.913313969,16.8407224728,8.22338123846,4.48011533893,4.15723289844,9.29721310158,4.76790254775,3.40137570348,3.77726264899,1.95813617153,18.1490940946,12.3739122158,9.21771417736,5.62769320913,3.53449877858,3.02676544425
