日期,股票代码,名称,收盘价,涨跌幅,变动率,累计变动率,前复权,week,month,quarter,half-year,year
2016-02-19,'603299,井神股份,18.79,-5.5779,0.944221,3.5386182056468574,18.709672453313118,18.032584880199035,16.808322768490772,,,
2016-02-22,'603299,井神股份,19.2,2.182,1.02182,3.6158308548940714,19.117917506244414,18.592179211510334,17.009460948683543,,,
2016-02-23,'603299,井神股份,21.12,10.0,1.1,3.977413940383479,21.029709256868856,19.43456063932841,17.23051369086408,,,
2016-02-24,'603299,井神股份,21.43,1.4678,1.014678,4.035794422200428,21.338383329341177,20.002122389220386,17.383857212675466,,,
2016-02-25,'603299,井神股份,19.29,-9.986,0.9001399999999999,3.6327799911994925,19.207532370073164,19.880642983168144,17.38883743423805,,,
2016-02-26,'603299,井神股份,18.63,-3.4215,0.965785,3.508484423800602,18.55034665003111,19.848777822511742,17.41970569424643,,,
2016-02-29,'603299,井神股份,16.77,-9.9839,0.900161,3.1582008474127736,16.698298590838654,19.36485403943059,17.345027525284685,,,
2016-03-01,'603299,井神股份,18.45,10.0179,1.100179,3.474586250105738,18.371117445370277,18.833135677130876,17.44509878216804,,,
2016-03-02,'603299,井神股份,19.18,3.9566,1.039566,3.6120617296774213,19.0979890782138,18.3850568269054,17.662664733339774,,,
2016-03-03,'603299,井神股份,19.09,-0.4692,0.995308,3.5951139360417748,19.00838131345882,18.34522661558253,17.949433507869475,,,
2016-03-04,'603299,井神股份,17.47,-8.4861,0.915139,3.290028972315334,17.395311066817392,18.114219498939786,18.089333062268285,,,
2016-03-07,'603299,井神股份,17.53,0.3434,1.003434,3.3013269318062646,17.455046565020844,18.265569093776225,18.20433924028368,,,
2016-03-08,'603299,井神股份,17.62,0.5134,1.005134,3.318275944274158,17.54466077408566,18.1002777595193,18.293954260017728,,,
2016-03-09,'603299,井神股份,17.01,-3.462,0.96538,3.2033972310833865,16.93726461808681,17.668132867493902,18.332289001166192,,,
2016-03-10,'603299,井神股份,16.38,-3.7037,0.962963,3.0847530078357512,16.30995914842673,17.128448434487485,18.258604517864544,,,
2016-03-11,'603299,井神股份,16.29,-0.5495,0.994505,3.067802290057694,16.220335922906127,16.89345340570523,18.22225890183895,,,
2016-03-14,'603299,井神股份,16.88,3.6219,1.036219,3.1789150212012935,16.807820269697864,16.764008146640634,18.24665262283945,,,
2016-03-15,'603299,井神股份,16.3,-3.436,0.96564,3.069687501072817,16.230303565231043,16.50113670486971,18.217277695212076,,,
2016-03-16,'603299,井神股份,16.04,-1.5951,0.984049,3.0207229157432045,15.971413993062045,16.307966579864758,18.090819665871116,,,
2016-03-17,'603299,井神股份,16.57,3.3042,1.033042,3.1205336423251917,16.499141454220805,16.345803041023572,17.925030268565436,,,
2016-03-18,'603299,井神股份,17.14,3.44,1.0344,3.2278799996211784,17.066711920246,16.515078240491547,17.842882241912083,,,
2016-03-21,'603299,井神股份,17.76,3.6173,1.036173,3.3446421028474753,17.68406609053706,16.69032740465939,17.771189671126713,,,
2016-03-22,'603299,井神股份,17.35,-2.3086,0.976914,3.2674276952611385,17.27581174077092,16.899429039767362,17.58349479532182,,,
2016-03-23,'603299,井神股份,17.78,2.4784,1.024784,3.3484076232604902,17.703975458954183,17.24594133294579,17.401774401802466,,,
2016-03-24,'603299,井神股份,16.98,-4.4994,0.955006,3.197749370659508,16.907402787154002,17.327593599532428,17.28676792265651,,,
2016-03-25,'603299,井神股份,16.65,-1.9435,0.980565,3.1356011116407405,16.578807413985665,17.23001269828036,17.188190960854236,,,
2016-03-28,'603299,井神股份,16.43,-1.3213,0.986787,3.0941704141526314,16.35975163162467,16.965149806497884,17.171263612893537,,,
2016-03-29,'603299,井神股份,16.23,-1.2173,0.987827,3.0565050777011513,16.160604375012902,16.74210833334628,17.06073795937567,,,
2016-03-30,'603299,井神股份,16.79,3.4504,1.034504,3.161966728902152,16.71820986836835,16.544955215229113,16.941748998883398,,,
2016-03-31,'603299,井神股份,16.81,0.1191,1.001191,3.165732631276274,16.738121256321573,16.51109890906263,16.828235996026535,15.718997648171106,,
2016-04-01,'603299,井神股份,18.49,9.9941,1.099941,3.4821191161786564,18.410945832799612,16.877526592825415,16.879017734325647,15.937725378200973,,
2016-04-05,'603299,井神股份,19.29,4.3267,1.043267,3.6327799639783582,19.20753222614735,17.44708271172995,16.96664201738197,16.160933978218655,,
2016-04-06,'603299,井神股份,18.79,-2.592,0.97408,3.538618307312039,18.709672990845608,17.956896434896493,17.024892628219966,16.36621961870806,,
2016-04-07,'603299,井神股份,18.38,-2.182,0.97818,3.4614056558464905,18.301427926185358,18.273540046459892,17.09310079362489,16.554080191697054,,
2016-04-08,'603299,井神股份,18.18,-1.0881,0.989119,3.423742100905225,18.102290088920533,18.546373812979684,17.18271734064958,16.726839046604535,,
2016-04-11,'603299,井神股份,18.24,0.33,1.0033,3.4350404498382123,18.162027646213975,18.496590175662554,17.279801926814976,16.88764915632788,,
2016-04-12,'603299,井神股份,18.63,2.1382,1.021382,3.508488484736653,18.550368121345322,18.36515735470215,17.36692931939735,17.040659566343358,,
2016-04-13,'603299,井神股份,18.63,0.0,1.0,3.508488484736653,18.550368121345322,18.33329638080209,17.482932547203063,17.178070290371696,,
2016-04-14,'603299,井神股份,19.72,5.8508,1.058508,3.713763129001625,19.635713059388998,18.600153407442818,17.666147500519408,17.316310927817685,,
2016-04-15,'603299,井神股份,18.85,-4.4118,0.955882,3.5499193272763314,18.769424670634873,18.733580323785684,17.77966166134011,17.42119466689366,,
2016-04-18,'603299,井神股份,19.54,3.6605,1.036605,3.6798641242512815,19.45647946070346,18.992470686683582,17.899150038362983,17.51678501625528,,
2016-04-19,'603299,井神股份,20.18,3.2753,1.032753,3.8003907139128836,20.09373753247988,19.301144568910495,18.019633610460126,17.600094743423465,,
2016-04-20,'603299,井神股份,18.49,-8.3746,0.916254,3.482123193185535,18.41096738908482,19.273264422458396,18.076391392875824,17.630133293020574,,
2016-04-22,'603299,井神股份,17.43,-5.7328,0.942672,3.2825000347665947,17.355503450603365,18.81722250070127,18.058967792458283,17.614866468978743,,
2016-04-25,'603299,井神股份,17.77,1.9507,1.019507,3.3465317629447866,17.694057256414286,18.60214901785715,18.098300515921295,17.59130195760529,,
2016-04-26,'603299,井神股份,17.56,-1.1818,0.988182,3.306982450570305,17.48494888775798,18.20784290326805,18.14360758960991,17.583834748236868,,
2016-04-27,'603299,井神股份,17.15,-2.3349,0.976651,3.2297677173319395,17.07669281617772,17.604433960007622,18.179454648837567,17.565248595671935,,
2016-04-28,'603299,井神股份,17.15,0.0,1.0,3.2297677173319395,17.07669281617772,17.337579045426203,18.22525907089581,17.57703193747984,,
2016-04-29,'603299,井神股份,17.05,-0.5831,0.994169,3.2109349417721766,16.977118620366586,17.261902079378846,18.23820450849572,17.614206080239633,,
2016-05-03,'603299,井神股份,17.55,2.9326,1.029326,3.3050988198745874,17.474989601027456,17.21808854830148,18.275047925731013,17.68423914320901,,
2016-05-04,'603299,井神股份,17.57,0.114,1.00114,3.308866632529244,17.49491108917263,17.22008098858441,18.229246188549663,17.732532328381197,,
2016-05-05,'603299,井神股份,17.83,1.4798,1.014798,3.3578312409574123,17.753800783470204,17.35550258204291,18.156559616415805,17.775846958027156,,
2016-05-06,'603299,井神股份,19.07,6.9546,1.0695459999999999,3.591354972441036,18.98850661275742,17.737865341358848,18.170501297511397,17.829782728583034,,
2016-05-09,'603299,井神股份,17.16,-10.0157,0.899843,3.231655632466259,17.086674755943477,17.75977656847423,18.109763638999304,17.845051144596802,,
2016-05-10,'603299,井神股份,16.95,-1.2238,0.987762,3.192106630836137,16.87756803028024,17.640292254324784,18.04852753606729,17.82994979819381,,
2016-05-11,'603299,井神股份,16.4,-3.2448,0.967552,3.088529154878766,16.329924702833708,17.407294977057,17.956922388898274,17.819661072517405,,
2016-05-12,'603299,井神股份,15.86,-3.2927,0.967073,2.9868331553960727,15.7922292721435,17.014980674791662,17.819015446438183,17.810865796225,,
2016-05-13,'603299,井神股份,15.65,-1.3241,0.986759,2.9472844975854735,15.583124364351049,16.333904225110388,17.670653258588466,17.790287833667875,,
2016-05-16,'603299,井神股份,16.11,2.9393,1.029393,3.0339140308230035,16.04115913879242,16.124801101680177,17.490925562558637,17.749297576316394,,
2016-05-17,'603299,井神股份,16.05,-0.3724,0.996276,3.0226157349722187,15.981421862159557,15.94557186805604,17.351525422134873,17.68540578401348,,
2016-05-18,'603299,井神股份,14.77,-7.9751,0.920249,2.7815591074924493,14.70688748723047,15.620964424935394,17.114045823461222,17.618692701245436,,
2016-05-19,'603299,井神股份,14.85,0.5416,1.005416,2.7966240316186286,14.786539989861312,15.419826568478957,16.848685946330292,17.546503075972385,,
2016-05-20,'603299,井神股份,15.14,1.9529,1.019529,2.8512393023321088,15.075306329323313,15.318262961473408,16.68190289334222,17.447263027179954,,
2016-05-23,'603299,井神股份,15.76,4.0951,1.040951,2.968000403001911,15.692655198815434,15.24856217347801,16.598760480752823,17.35316755833786,,
2016-05-24,'603299,井神股份,15.17,-3.7437,0.9625630000000001,2.8568873719147287,15.10516926613738,15.073311654273573,16.46931608123898,17.28479483993893,,
2016-05-25,'603299,井神股份,15.06,-0.7251,0.992749,2.8361720815809752,14.995641683788621,15.131062493585201,16.34485072104051,17.22554975716822,,
2016-05-26,'603299,井神股份,15.17,0.7304,1.007304,2.8568874824648427,15.10516985064701,15.194788465742343,16.246274572763973,17.19899761149836,,
2016-05-27,'603299,井神股份,15.42,1.648,1.01648,2.9039689881758632,15.354103049785676,15.250547809834817,16.160145084444373,17.148714038238612,,
2016-05-30,'603299,井神股份,15.13,-1.8807,0.981193,2.84935404341524,15.065338433728355,15.125084456817401,16.06455607511246,17.081503194163854,,
2016-05-31,'603299,井神股份,15.89,5.0231,1.050231,2.9924799463700307,15.822085448592963,15.268467693308517,15.981910867490736,17.028398263082757,,
2016-06-01,'603299,井神股份,15.92,0.1888,1.001888,2.998129748508777,15.851957545919905,15.439730865734774,15.899763190328102,17.002675704401135,,
2016-06-02,'603299,井神股份,16.79,5.4648,1.054648,3.1619715430052846,16.71823532188934,15.762343959983237,15.84798491724906,16.990395517015607,,
2016-06-03,'603299,井神股份,16.57,-1.3103,0.986897,3.1205402298772866,16.499176284466625,15.991358606919428,15.723518400834518,16.972970775521954,,
2016-06-06,'603299,井神股份,16.82,1.5088,1.015088,3.1676229408656753,16.748115856246656,16.32791409142309,15.706590455849678,16.969818296157953,,
2016-06-07,'603299,井神股份,17.5,4.0428,1.040428,3.2956836011189927,17.425208684082996,16.648538738521097,15.733972488539814,16.98840578841889,,
2016-06-08,'603299,井神股份,16.83,-3.8286,0.961714,3.1695050587665508,16.758067144404194,16.829760658217957,15.75537961061834,16.997367975443858,,
2016-06-13,'603299,井神股份,15.16,-9.9228,0.900772,2.8550014107952637,15.095197657799254,16.50515312539994,15.720528029901127,16.968824265245544,,
2016-06-14,'603299,井神股份,15.27,0.7256,1.007256,2.875717301031994,15.204728412004243,16.246263550907464,15.701608232283789,16.9517313460251,,
2016-06-15,'603299,井神股份,15.66,2.554,1.02554,2.9491631209003506,15.593057175646832,16.015251814787497,15.67920313412651,16.94542539906818,,
2016-06-16,'603299,井神股份,15.56,-0.6386,0.993614,2.930329765210281,15.493479912523151,15.628906060475533,15.65480603664469,16.92866437337322,,
2016-06-17,'603299,井神股份,15.82,1.671,1.01671,2.979295575586945,15.752375961861413,15.427767823966978,15.707080460376236,16.90675877406681,,
2016-06-20,'603299,井神股份,16.49,4.2351,1.042351,3.1054717225086277,16.419504836222206,15.692629259651568,15.78872870269428,16.88568275316156,,
2016-06-21,'603299,井神股份,16.83,2.0619,1.020619,3.169503443955033,16.75805860644027,16.003295298538774,15.872866316550127,16.87705353425605,,
2016-06-22,'603299,XD井神股,16.77,-0.1191,0.998809,3.1657285653532825,16.73809975864,16.232303815137406,15.925138544541355,16.86095560591748,,
2016-06-23,'603299,井神股份,17.54,4.5915,1.045915,3.311082992431478,17.506629609057953,16.63493375444437,16.04521156168738,16.87094271961588,,
2016-06-24,'603299,井神股份,16.8,-4.2189,0.957811,3.1713917120637864,16.76804241248141,16.838067044568366,16.133831598122022,16.874096636257473,,
2016-06-27,'603299,井神股份,17.6,4.7619,1.047619,3.322410214000552,17.56651982412136,17.067470042148194,16.25689909679574,16.894209439465747,,
2016-06-28,'603299,井神股份,17.41,-1.0795,0.989205,3.286544795740416,17.37688924261997,17.191236169384133,16.35803840643745,16.914480853925866,,
2016-06-29,'603299,井神股份,17.79,2.1827,1.021827,3.358280208997042,17.756174604118637,17.39485113847986,16.492580214956966,16.93178026618837,,
2016-06-30,'603299,井神股份,17.17,-3.4851,0.965149,3.2412407854332863,17.137354162990498,17.320996049266373,16.558343650676843,16.938434147966184,16.328715898068644,
2016-07-01,'603299,井神股份,17.25,0.4659,1.004659,3.2563417262526198,17.21719709603587,17.410826985977266,16.62660562818264,16.918538335686787,16.428131856943878,
2016-07-04,'603299,井神股份,17.49,1.3913,1.013913,3.301647208689973,17.45673995923302,17.388871012999598,16.663530860049825,16.88935846457155,16.5251462213951,
2016-07-05,'603299,井神股份,18.16,3.8308,1.038308,3.4281267099604684,18.125472753591318,17.53858771519387,16.744845683506064,16.879621793950644,16.622920706329353,
2016-07-06,'603299,井神股份,18.86,3.8546,1.038546,3.5602672821226045,18.824137226351247,17.75218023964039,16.84864675201129,16.888333615620077,16.721206903658565,
2016-07-07,'603299,井神股份,19.58,3.8176,1.038176,3.696184045884917,19.54276748910443,18.233262904863174,16.954524692262364,16.912341572289808,16.81959030944717,
2016-07-08,'603299,井神股份,19.06,-2.6558,0.973442,3.5980207899943055,19.0237506701288,18.59457361968176,17.067808868548592,16.926703622688386,16.90717638950813,
2016-07-11,'603299,井神股份,18.3,-3.9874,0.960126,3.4545533090140728,18.265197635908084,18.756265155016774,17.226308867454033,16.921950781264435,16.981305173803896,
2016-07-12,'603299,井神股份,19.46,6.3388,1.063388,3.673530534165857,19.422991983653027,19.015769001029117,17.437222046036474,16.9364945123029,17.057282401337297,
2016-07-13,'603299,井神股份,19.26,-1.0277,0.989723,3.635777660866234,19.223381895037022,19.095617934766274,17.618738282005985,16.929622326230366,17.122966627024024,
2016-07-14,'603299,井神股份,18.85,-2.1288,0.978712,3.5583792260217137,18.814154541255476,18.94989534519648,17.784772013442605,16.930367824074043,17.17578124548385,
2016-07-15,'603299,井神股份,18.95,0.5305,1.005305,3.5772564278157586,18.91396363109683,18.92793793739009,17.942851396904377,16.921325893580597,17.219055454917942,
2016-07-18,'603299,井神股份,20.09,6.0158,1.060158,3.792457020000299,20.051789855216356,19.285256381251745,18.124465647854088,16.920626765626206,17.260360754524832,
2016-07-19,'603299,井神股份,19.57,-2.5884,0.974116,3.6942930624946113,19.532769326603937,19.307211849841927,18.26320118386227,16.939323464584856,17.284728378802715,
2016-07-20,'603299,井神股份,19.42,-0.7665,0.992335,3.66597630617059,19.383050649715518,19.339145600777627,18.39544872841605,16.973115917903392,17.293991193441066,
2016-07-21,'603299,井神股份,18.81,-3.1411,0.968589,3.5508243244174658,18.774209645757306,19.331156621677994,18.458827730251016,16.991118457725772,17.291210207665532,
2016-07-22,'603299,井神股份,17.96,-4.5189,0.954811,3.390366124021365,17.925821886075177,19.133528272673665,18.516716703930705,16.998466341031058,17.291150544633965,
2016-07-25,'603299,井神股份,18.14,1.0022,1.010022,3.424344373316307,18.105474473017424,18.744265196233876,18.543664436375508,17.015612701978387,17.29043064882516,
2016-07-26,'603299,井神股份,18.31,0.9372,1.009372,3.4564373287830272,18.275158979778542,18.492743126868795,18.588577923233437,17.0355871380384,17.306309537759123,
2016-07-27,'603299,井神股份,17.0,-7.1546,0.928454,3.209143063657917,16.967644455411303,18.009661888007955,18.549151415798068,17.035429235289147,17.32481765776439,
2016-07-28,'603299,井神股份,17.05,0.2941,1.002941,3.218581153408135,17.01754629775467,17.658329218407424,18.543161022536275,17.0278051802346,17.356022161721803,
2016-07-29,'603299,井神股份,17.75,4.1056,1.041056,3.3507232212424594,17.716218678555286,17.61640857690345,18.568112101662244,17.031493640057644,17.382012984219422,
2016-08-01,'603299,井神股份,17.1,-3.662,0.96338,3.2280197368805608,17.067450750546595,17.408803832409284,18.548647641227923,17.02005447284225,17.3979507154347,
2016-08-02,'603299,井神股份,17.3,1.1696,1.011696,3.2657746557231158,17.267071654524987,17.207186367358574,18.50572758627461,16.991363890205044,17.41057330939403,
2016-08-03,'603299,井神股份,17.52,1.2717,1.012717,3.307305512019947,17.486657004755582,17.31098887722743,18.438853575194823,16.99803026101858,17.421540702807686,
2016-08-04,'603299,井神股份,17.44,-0.4566,0.995434,3.292204355052064,17.40681292887187,17.38884220345087,18.332055847183195,17.00685100932844,17.418400403761115,
2016-08-05,'603299,井神股份,17.22,-1.2615,0.987385,3.2506731971130822,17.18722598377415,17.28304366449465,18.240229612865466,17.02113936401078,17.420400218264085,
2016-08-08,'603299,井神股份,17.23,0.0581,1.000581,3.2525618382406045,17.197211762070722,17.30899586679947,18.1868303191736,17.044555738842902,17.42771076753394,
2016-08-09,'603299,井神股份,17.44,1.2188,1.012188,3.2922040619250814,17.40681137902684,17.336943811699843,18.086021288942288,17.074950522420828,17.43261917804434,
2016-08-10,'603299,井神股份,17.54,0.5734,1.005734,3.3110815600161594,17.506622035474177,17.340936817843563,18.000183295964142,17.099374904032192,17.424336240174284,
2016-08-11,'603299,井神股份,17.25,-1.6534,0.983466,3.256336137502852,17.217167546739645,17.303007741417115,17.92033394623835,17.119970665441862,17.402688224727665,
2016-08-12,'603299,井神股份,17.32,0.4058,1.004058,3.269550349548838,17.287034812644315,17.32296950719115,17.838987505315725,17.162973120865427,17.390832911055426,
2016-08-15,'603299,井神股份,17.61,1.6744,1.016744,3.324295700601684,17.57648892354723,17.398824939486452,17.715222458732267,17.20947226976019,17.37798767286628,
2016-08-16,'603299,井神股份,17.78,0.9654,1.009654,3.3563884512952926,17.746172347615158,17.466697133204114,17.625892609782827,17.25398670339839,17.350624865289166,
2016-08-17,'603299,井神股份,18.04,1.4623,1.014623,3.405468919618584,18.005674625854336,17.566507651280148,17.55702380858977,17.292537027182373,17.32285229276011,
2016-08-18,'603299,井神股份,17.74,-1.663,0.98337,3.3488359714853266,17.706240256826376,17.664322193297494,17.50362533914322,17.33588821036052,17.31034152514972,
2016-08-19,'603299,井神股份,17.65,-0.5073,0.994927,3.3318473266019817,17.616416500003496,17.730198530769332,17.488155069839635,17.379567790630766,17.302558773899488,
2016-08-22,'603299,井神股份,17.19,-2.6062,0.973938,3.2450127215760807,17.157297453180405,17.646360236695966,17.440746218847785,17.41376991733966,17.306383764419007,
2016-08-23,'603299,井神股份,17.28,0.5236,1.005236,3.262003608186253,17.247133062645254,17.546552379701986,17.38934492299112,17.445320417553987,17.297017227896298,
2016-08-24,'603299,井神股份,17.44,0.9259,1.009259,3.292206499594449,17.406824267672288,17.426782308065576,17.411303913604172,17.484345181453055,17.282924187808455,
2016-08-25,'603299,井神股份,17.14,-1.7202,0.982798,3.235573963388425,17.107392076619785,17.307012672024257,17.415796202547426,17.505766958586833,17.267082610834795,
2016-08-26,'603299,井神股份,18.11,5.6593,1.056593,3.418684800698466,18.07555071641193,17.398839515305944,17.43376280444026,17.5428268447617,17.272751274581413,
2016-08-29,'603299,井神股份,17.79,-1.767,0.98233,3.358276640270124,17.75615573525293,17.518611171720448,17.46819805367558,17.560125518317758,17.275260517666677,
2016-08-30,'603299,井神股份,18.2,2.3047,1.023047,3.4356748419984298,18.165381856483304,17.70226093048806,17.513113563773494,17.587895611184702,17.280433193353325,
2016-08-31,'603299,井神股份,18.54,1.8681,1.018681,3.499856683721802,18.504729354944267,17.92184194794245,17.564017181282928,17.61717250282966,17.293495399493803,
2016-09-01,'603299,井神股份,18.2,-1.8339,0.981661,3.435672811999028,18.165371123303945,18.13343775727928,17.60194509100453,17.629508543483343,17.308957165951117,
2016-09-02,'603299,井神股份,17.82,-2.0879,0.979121,3.3639393993573004,17.78609633962048,18.075546881920992,17.63188860879685,17.646642363403615,17.322005169423736,
2016-09-05,'603299,井神股份,17.86,0.2245,1.002245,3.371491443308858,17.826026125902935,18.089520960050997,17.66332932698846,17.692156171205344,17.330490218225446,
2016-09-06,'603299,井神股份,17.89,0.168,1.00168,3.3771555489336165,17.85597384979445,18.027639358713223,17.68578745052684,17.736343595168517,17.344037470596803,
2016-09-07,'603299,井神股份,17.77,-0.6708,0.993292,3.3545015895113695,17.736195977210023,17.87393268316638,17.697266147613632,17.772062575194568,17.358743987131373,
2016-09-08,'603299,井神股份,18.24,2.6449,1.026449,3.4432248020523555,18.20530062461125,17.88191858342784,17.746672801507213,17.817259587062704,17.372961980217955,
2016-09-09,'603299,井神股份,17.94,-1.6447,0.983553,3.3865940837330006,17.90587804523827,17.905874924551398,17.777614963136912,17.853151288452317,17.37995503125956,
2016-09-12,'603299,井神股份,16.69,-6.9677,0.930323,3.1506263677607365,16.658250180680206,17.672319735506854,17.73170302599356,17.85713037752662,17.371406565344085,
2016-09-13,'603299,井神股份,16.94,1.4979,1.014979,3.1978196001234247,16.907774110136614,17.482679787575286,17.68978311411964,17.859625635921557,17.368339585088794,
2016-09-14,'603299,井神股份,16.73,-1.2397,0.987603,3.1581762305406946,16.69816843449325,17.27507427903193,17.624407804551584,17.858960113852447,17.359957859884954,
