日期,股票代码,名称,收盘价,涨跌幅,变动率,累计变动率,前复权,week,month,quarter,half-year,year,wm,wq,wh,wy,mq,mh,my,qh,qy,hy,wmq,wmqh,wmqhy,mqh,mqhy,qhy
2018-03-12,'300729,乐歌股份,29.86,-1.7763,0.982237,1.2909575267389644,29.413427055972637,28.424444202317023,26.0859536136496,29.838850503699305,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-13,'300729,乐歌股份,28.6,-4.2197,0.957803,1.2364829919831601,28.172268674491754,28.63524172297856,26.35289971734984,29.63560006744931,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-14,'300729,乐歌股份,28.98,1.3287,1.013287,1.2529121414976405,28.54659360836973,28.887413153292776,26.524297151351163,29.505900171470557,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-15,'300729,乐歌股份,28.14,-2.8986,0.971014,1.21659523016419,27.71914204603753,28.759355525225544,26.66515693472572,29.398527903156427,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-16,'300729,乐歌股份,28.21,0.2488,1.002488,1.2196221190968386,27.78810727144807,28.327907731263945,26.785824316576328,29.283275607234142,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-19,'300729,乐歌股份,28.59,1.347,1.01347,1.2360504290410732,28.16241307639448,28.07770493534831,26.905013754957174,29.20939530665941,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-20,'300729,乐歌股份,29.38,2.7632,1.027632,1.2702049744963362,28.940596874521415,28.23137057535424,27.105469240846116,29.172454182504698,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-21,'300729,乐歌股份,28.59,-2.6889,0.973111,1.236050432937104,28.162413165162402,28.154534486712777,27.295582039251308,29.123200224633496,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-22,'300729,乐歌股份,29.42,2.9031,1.029031,1.2719342130557012,28.979996181760235,28.406705313857323,27.503425749109887,29.10825862726101,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,'300729,乐歌股份,26.48,-9.9932,0.900068,1.1448272832766189,26.083967203324573,28.06587730023262,27.5477526172264,29.049482555781232,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-26,'300729,乐歌股份,27.22,2.7946,1.027946,1.1768206265350674,26.812909750788684,27.795976635111465,27.589616741555652,29.00170614462844,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-27,'300729,乐歌股份,28.04,3.0125,1.030125,1.2122723479094362,27.62064865703119,27.531986991613415,27.664972580939754,28.95064638316971,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-28,'300729,乐歌股份,28.39,1.2482,1.012482,1.2274039313560419,27.965409593568257,27.49258627729459,27.794013123580747,28.89055715567521,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-29,'300729,乐歌股份,28.51,0.4227,1.004227,1.2325921677738838,28.08361937992027,27.313310916926593,27.893009409882957,28.815364096345252,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-30,'300729,乐歌股份,28.95,1.5433,1.015433,1.2516147626991383,28.517033877810583,27.799924251823796,28.043228412665236,28.71521662763804,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-02,'300729,乐歌股份,29.41,1.5889,1.015889,1.271501669663665,28.970141029095114,28.23137050748508,28.132374070065463,28.671380697071786,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-03,'300729,乐歌股份,30.13,2.4481,1.024481,1.3026293020387012,29.679359051628392,28.64311258640452,28.260427969087676,28.586665251802536,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-04,'300729,乐歌股份,30.5,1.228,1.01228,1.3186255898677366,30.043821580782392,29.05879498384735,28.39833222528686,28.523949364500844,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,'300729,乐歌股份,31.77,4.1639,1.041639,1.3735318408042392,31.294816267584586,29.701034361380216,28.54510152934741,28.484874137907152,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-04-10,'300729,乐歌股份,30.9,-2.7384,0.972616,1.335919044875656,30.437839018913053,30.08519538960071,28.569726168230254,28.454172045831807,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-04-11,'300729,乐歌股份,32.18,4.1424,1.041424,1.391258155390585,31.698696062432504,30.630906396268188,28.683989618553248,28.431678775880737,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-04-12,'300729,乐歌股份,31.18,-3.1075,0.968925,1.3480248082118225,30.713659082292413,30.837766402400995,28.811059138943286,28.380454980036312,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-04-13,'300729,乐歌股份,30.84,-1.0904,0.989096,1.3333259457030808,30.378757343659096,30.90475355497633,28.902667325707757,28.34958896134589,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-04-16,'300729,乐歌股份,30.45,-1.2646,0.987354,1.3164647057937195,29.99458757829118,30.64470781711765,29.01643960232044,28.314126107824,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-04-17,'300729,乐歌股份,30.16,-0.9524,0.990476,1.3039266959357403,29.70891912619554,30.49892383857415,29.11248019505781,28.294916560554,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-04-18,'300729,乐歌股份,29.84,-1.061,0.98939,1.290092033691862,29.3937074942666,30.03792612494097,29.174044915951413,28.27587122099919,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-04-19,'300729,乐歌股份,29.08,-2.5469,0.974531,1.257234679685764,28.64507915809513,29.624210140101507,29.159269030130098,28.229080528574407,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-04-20,'300729,乐歌股份,28.2,-3.0261,0.969739,1.2191895010437932,27.778250417692014,29.104108754908093,29.140060892756576,28.148634111873886,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,'300729,乐歌股份,27.46,-2.6241,0.973759,1.1871967493469031,27.04932134848136,28.51505550894613,29.043527151092633,28.069993832512825,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-24,'300729,乐歌股份,28.54,3.9330000000000003,1.03933,1.233889197498717,28.113171157117137,28.195905915130446,29.14498734878226,27.991846149672533,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-25,'300729,乐歌股份,28.6,0.2102,1.002102,1.2364828325918593,28.172265042889396,27.951617424855005,29.212955113387295,27.947846766109915,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-26,'300729,乐歌股份,28.0,-2.0979,0.979021,1.2105426592469148,27.581239094554622,27.73884941214691,29.210984635263465,27.895966878522135,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-27,'300729,乐歌股份,30.8,10.0,1.1,1.3315969251716064,30.339363004010085,28.25107192941052,29.32968230578556,27.88168290230079,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-02,'300729,乐歌股份,29.47,-4.3182,0.956818,1.274095906748846,29.02924863077092,28.647057385868436,29.37696376832809,27.848354724586574,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-03,'300729,乐歌股份,29.28,-0.6447,0.993553,1.2658818104380363,28.842097064848343,28.792842567414674,29.393216927679976,27.822086397642256,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-04,'300729,乐歌股份,28.54,-2.5273,0.974727,1.2338891794428357,28.11317074572843,28.781023707982484,29.350368413511642,27.77972912830246,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-07,'300729,乐歌股份,30.09,5.431,1.05431,1.3009017007783763,29.639997048928944,29.192775298857345,29.348400313376676,27.762818964016006,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-08,'300729,乐歌股份,30.42,1.0967,1.010967,1.3151686897308126,29.965058896564543,29.117914477368238,29.34446217916578,27.792369950376745,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-05-09,'300729,乐歌股份,30.43,0.0329,1.000329,1.315601380229734,29.974917400941514,29.307048231402355,29.27846723583363,27.843591981992958,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-10,'300729,乐歌股份,31.32,2.9247,1.029247,1.354078773797313,30.85159381016685,29.70894758046606,29.299154975396323,27.917469760871793,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-11,'300729,乐歌股份,30.17,-3.6718,0.963282,1.3043597093810233,29.718784988645144,30.030070429049402,29.20015942170695,27.99003421796996,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-14,'300729,乐歌股份,30.23,0.1989,1.001989,1.3069540808429823,29.77789565198756,30.05765014966113,29.153371250191707,28.105776702161638,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-15,'300729,乐歌股份,31.66,4.7304,1.047304,1.3687782366831787,31.186509227909184,30.301940215930063,29.193758844404208,28.206907773821072,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-16,'300729,乐歌股份,30.92,-2.3373,0.976627,1.3367857829571828,30.45758694772526,30.39847412528681,29.216908812875914,28.299501783307388,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-17,'300729,乐歌股份,31.39,1.5201,1.015201,1.3571062636439148,30.92057272691763,30.412269908636965,29.27749149291202,28.39193200151542,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-18,'300729,乐歌股份,31.96,1.8159,1.018159,1.3817499562854247,31.48205940706573,30.76492479232108,29.381909088551982,28.486989253153556,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-21,'300729,乐歌股份,32.3,1.0638,1.010638,1.396449012320389,31.816965555038088,31.172738772931183,29.540503408399132,28.60174722645848,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-22,'300729,乐歌股份,32.79,2.1495,1.021495,1.4264656838402159,32.50087122964364,31.435611173278073,29.776634448996713,28.73742579366823,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-23,'300729,乐歌股份,32.5,-0.8844,0.991156,1.413850021332333,32.21343352448867,31.786780488630757,30.034840057797076,28.860597652666563,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-24,'300729,乐歌股份,33.07,1.7538,1.017538,1.4386461230064596,32.778392721641154,32.15834448757546,30.26810113602328,28.986947034010676,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-25,'300729,乐歌股份,33.8,2.2074,1.022074,1.4704027975257041,33.50194296257866,32.56232119867805,30.534585032007744,29.112385628983592,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-28,'300729,乐歌股份,32.47,-3.9349,0.960651,1.4125439178458652,32.18367500894415,32.63566308945926,30.764706827727224,29.213554681310175,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-29,'300729,乐歌股份,33.77,4.0037,1.040037,1.4690979386846603,33.47221280527726,32.82993140458598,30.921349317790582,29.34834824905232,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-30,'300729,乐歌股份,31.61,-6.3962,0.936038,1.3751314963305121,31.331263129826116,32.65349732565347,31.036450042743343,29.43547440698482,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018-05-31,'300729,乐歌股份,33.7,6.6118,1.066118,1.4660524406048927,33.40282358544395,32.77838349841402,31.264486368773124,29.5669772363728,29.756769848378163,,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2018-06-01,'300729,乐歌股份,34.67,2.8783,1.028783,1.5082498280028234,34.364257056703785,32.950846317239055,31.57704068432189,29.686594389299685,29.853270371778645,,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2018-06-04,'300729,乐歌股份,33.8,-2.5094,0.974906,1.4704018068189206,33.501920390122855,33.21449539347479,31.770136851381586,29.792988377948667,29.92362261062751,,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2018-06-05,'300729,乐歌股份,35.5,5.0296,1.050296,1.5443571360946848,35.186932978064476,33.55743942803224,32.03123055545659,29.92467498663643,29.987166364313353,,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2018-06-06,'300729,乐歌股份,38.0,7.0423,1.070423,1.6531153986898808,37.664902359178704,34.82416727390276,32.41572980336844,30.079766189516516,30.04837548673318,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
2018-06-07,'300729,乐歌股份,37.35,-1.7105,0.982895,1.6248388597952903,37.02064420432495,35.54773139767896,32.72418232307635,30.19768782223433,30.07893286157607,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
2018-06-08,'300729,乐歌股份,37.1,-0.6693,0.993307,1.6139638133066805,36.772865032665415,36.029452992871285,33.076886325277364,30.320345121845875,30.079597812772583,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
2018-06-11,'300729,乐歌股份,35.7,-3.7736,0.962264,1.5530592748477396,35.385204197792746,36.406109754405264,33.35725175256762,30.44056071390089,30.038080390675088,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
2018-06-12,'300729,乐歌股份,35.67,-0.084,0.99916,1.5517547050568676,35.355480626266605,36.43981928404569,33.5657003224855,30.554042164199174,30.02997116783485,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
2018-06-13,'300729,乐歌股份,34.92,-2.1026,0.978974,1.519127510628342,34.61209629061872,35.829258070333694,33.77342578963017,30.66892473494219,30.033726319049297,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
2018-06-14,'300729,乐歌股份,36.14,3.4937,1.034937,1.5722012684671642,35.82133909872407,35.58939704921351,34.01846410822049,30.802811932063456,30.043043769648783,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
2018-06-15,'300729,乐歌股份,34.3,-5.0913,0.949087,1.4921557852856955,33.99756726119073,35.034337494918574,34.14423950092674,30.90006450181006,30.054729904234723,,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
