,name,avg-250d,max-250d,strategy-250d,bs-250d,wm-250d,wq-250d,wh-250d,wy-250d,mq-250d,mh-250d,my-250d,qh-250d,qy-250d,hy-250d,wmq-250d,wmqh-250d,wmqhy-250d,mqh-250d,mqhy-250d,qhy-250d,avg-500d,max-500d,strategy-500d,bs-500d,wm-500d,wq-500d,wh-500d,wy-500d,mq-500d,mh-500d,my-500d,qh-500d,qy-500d,hy-500d,wmq-500d,wmqh-500d,wmqhy-500d,mqh-500d,mqhy-500d,qhy-500d,avg-all,max-all,strategy-all,bs-all,wm-all,wq-all,wh-all,wy-all,mq-all,mh-all,my-all,qh-all,qy-all,hy-all,wmq-all,wmqh-all,wmqhy-all,mqh-all,mqhy-all,qhy-all
'002489,浙江永强,0.9050259784867617,1.0,qy,S,0.931121286199,0.936660945999,0.963842297723,0.968544985214,0.739415741698,0.779967173843,0.894537256404,0.839810198164,1.0,1.0,0.814641049149,0.848042606,1.0,0.763832115396,1.0,1.0,0.8108415166876604,1.0024731329321872,qy,S,0.777415492504,0.802992710741,0.895865436154,0.634681588788,0.580203922312,0.685888570114,0.744373988569,0.726128679505,1.00247313293,0.930690211106,0.726708247038,0.835555108768,1.0,0.750538994458,1.0,0.879948184014,3.49578435985453,10.883069362600649,wm,S,10.8830693626,4.32573721769,2.5484876095,2.33793479343,1.72209611001,0.825685887778,1.93401787708,1.21512603046,3.45925569488,3.96692435653,8.18715025438,4.46032659077,5.41431322798,1.051231677,1.6214974094,1.9796956582
'601766,中国中车,1.0759451102943016,1.1744288311749784,qh,B,1.08363898515,1.14143530026,1.15226400438,1.14586916513,1.07267898575,1.13715168562,1.11191888501,1.17442883117,1.13708499906,1.02676333007,1.01225210612,1.01867532104,0.93013481676,1.06443890621,0.971920754856,1.03446568813,1.081978328375201,1.2418236363343638,qh,B,1.1596718889,1.16004285007,1.1670468577,1.09298272643,0.980674604791,1.19478994316,0.923505247568,1.24182363633,1.13937511048,1.02060887797,1.06464759696,1.11629698369,0.93013481676,1.11986629047,0.971920754856,1.02826506786,6.616579633951087,29.178663773833048,wm,S,29.1786637738,8.03152795384,5.30286194605,2.79963283848,3.61581589462,4.99076943555,2.27728434043,2.70682097039,2.49352360669,1.44059456802,12.5964491782,14.1296804438,5.60054853258,6.16560289026,3.22107363697,1.31442413356
'000632,三木集团,0.9590194786449665,1.073977091205706,wmq,S,0.982157938476,1.04994064438,0.811033850271,0.903349114933,0.911048184571,0.85055261044,0.986532075969,0.872036132431,0.995282480957,1.05424448982,1.07397709121,0.980581716448,1.0,0.872396907733,1.0,1.00117842068,0.9041164256710545,1.2922960405231176,wmq,S,0.968149552595,1.07485641033,0.679483682843,0.74220437275,0.998014758591,0.743660063476,0.757625503483,0.637094941591,0.736169640256,1.04667383086,1.29229604052,0.974164390302,1.0,0.813107966569,1.0,1.00236165658,15.582757841656333,145.43791350345953,wm,S,145.437913503,20.1663814636,3.65825979886,6.98795148991,1.4069674602,1.77435547155,6.46041021807,0.576533084783,3.20986724723,5.96711243047,31.2918788289,12.1434688781,6.99020999231,1.0352674241,1.01505087879,1.20249729619
'600566,济川药业,1.1312126299688012,1.249595444091113,hy,B,1.1162347154,1.03398549788,1.07502265262,1.24959544409,1.04368904173,1.18319837817,1.24959544409,1.17043617445,1.24959544409,1.24959544409,1.07671685147,1.11320549233,1.11320549233,1.00244491615,1.00244491615,1.17043617445,1.4594810102839275,1.6672643987678128,my,B,1.66619415589,1.41333439123,1.39844129687,1.60095640204,1.44786942481,1.48872862463,1.66726439877,1.63531052967,1.62000374872,1.39512131662,1.54556328584,1.46727978238,1.24239039296,1.36037023916,1.09612488901,1.30674328594,8.382974551218206,46.5306618499441,wm,S,46.5306618499,11.6218620781,4.42196185801,7.05975668025,2.89423548806,3.72918640324,8.08097558814,4.25917361156,10.503163206,5.40148346747,10.7982436914,7.20017929799,5.05216302288,2.78340212047,1.3824097677,2.4087346882
'600266,北京城建,1.0331312282198994,1.3201306077897743,wm,S,1.32013060779,1.10782732714,0.894182439633,0.98697350692,1.00128962113,0.924720603915,1.04350087749,0.913975510467,1.07836210937,0.907928767613,1.20195178419,1.16946007982,1.16946007982,0.948180412879,0.948180412879,0.913975510467,1.0440109231034644,1.3822826504976071,wm,S,1.3822826505,1.0888109718,0.987931675789,0.997571587044,0.936324885174,1.0331364892,1.00020555527,0.975831730966,1.05905746785,0.899730140226,1.19683569466,1.21191890691,1.13483548486,0.977381481065,0.916597767567,0.905722280788,38.05350850393692,404.7824726095432,wm,S,404.78247261,26.7209037961,12.7320545158,4.90809691413,4.1574624633,9.33301913144,2.06349555433,9.59039028395,2.02462836939,0.527044562771,60.8229093023,40.4373063089,16.6892826517,6.62337314497,3.14714965008,4.29654680441
'002027,分众传媒,1.3351984204175953,1.5202119866075032,wm,B,1.52021198661,1.49936292119,1.40373968274,1.3813832215,1.4325197919,1.39150780329,1.38047670904,1.48384870338,1.19482542729,1.16470501316,1.39260061249,1.35811964401,1.0842150217,1.34624816208,1.16470501316,1.16470501316,1.1869663562581407,1.6690472451385188,wm,B,1.66904724514,1.22720332254,1.23040117085,1.26425880826,1.12879634478,1.22368909831,1.08564189847,0.965281987804,1.11782223153,1.12605107396,1.31282902842,1.27165885655,1.0842150217,1.10995284486,1.18275135079,0.991861416156,13.774459328876587,129.1996091358867,wm,B,129.199609136,17.8118368087,6.23014944674,8.74832792466,5.94085858093,2.9236720958,3.10266547574,4.11038880294,3.35746897308,3.83964038533,16.1365005996,7.96744401958,3.54106719331,4.17886294466,1.6492450703,1.65361180471
'002023,海特高新,0.9360526523549583,1.0,wy,S,0.961658655762,0.841489304071,0.814219392317,1.0,0.922285276268,0.719337667824,1.0,0.889084776401,1.0,0.974637662706,0.977893518618,0.968553170332,1.0,0.907683013382,1.0,1.0,0.8965855214065793,1.069671276538176,wmqh,S,0.791013687242,0.788372400461,0.777234428424,0.857200439,0.907461240196,0.795954938349,0.879777271604,0.98052506275,0.809144395232,0.83706836061,0.896733211886,1.06967127654,1.0,0.968884389206,1.0,0.986327241008,4.395147871944547,16.233942389429643,wm,S,16.2339423894,6.72408992452,4.07808689031,4.17229158309,4.27414030541,2.47433416248,5.56037134057,1.95173978519,5.90046842536,4.41122340884,4.10499066414,3.32938764186,1.97139971017,2.36207494945,1.54604590101,1.22777886929
'600717,天津港,1.158033230533171,1.348181061899189,wm,S,1.3481810619,1.1002640571,1.19095464458,1.1303992087,0.945774970716,1.16619377933,1.12444952115,1.31879670021,1.07090520006,1.03124275246,1.1671201327,1.22321066423,1.22321066423,1.08451581548,1.08451581548,1.31879670021,1.1749352540897646,1.5901372200783943,wm,S,1.59013722008,1.12281078869,1.33288994145,1.11378326899,0.880067888356,1.22971303699,1.13328385871,1.32785300658,1.09002749466,0.986993872767,1.30346915022,1.25325891336,1.19012133151,0.982807721753,0.999537203614,1.26220936771,21.056694850557058,175.99425863197408,wm,S,175.994258632,26.8016556748,16.8703058704,4.93229609664,7.62793410219,3.11128840174,3.84680717496,3.33961444413,3.93490045742,1.89035900658,53.6000408865,15.5124686038,11.2119120287,3.19386428859,2.76430954385,2.27510239669
'000858,五 粮 液,2.045229301028237,2.1405899561293253,hy,B,1.91130150273,2.09772425704,2.14058995613,2.14058995613,2.00412845375,2.14058995613,2.14058995613,2.14058995613,2.14058995613,2.14058995613,1.8591793488,1.8591793488,1.8591793488,2.00412845375,2.00412845375,2.14058995613,2.8237029788246257,3.316208882884205,hy,B,2.65382608558,2.90182510612,2.99546269427,2.99259906947,2.65355490933,2.93043497947,3.12633885424,2.93500979674,3.31620888288,3.31620888288,2.49772858258,2.3808949265,2.3808949265,2.58162508394,2.58162508394,2.93500979674,48.8820984793933,378.2960510166943,wm,S,378.296051017,98.7870401063,34.3643105854,40.5716908656,31.2328747919,14.998542183,16.9764071822,7.37843703052,12.4435567623,17.2820828053,67.801233624,18.901122187,13.9925332106,10.7183879835,11.5731100233,6.79619531255
'600011,华能国际,0.9948218631543166,1.0694694892566283,wq,S,0.955329937667,1.06946948926,0.987555183945,0.977361202338,0.976403479648,1.02762514507,1.02189979985,1.01476260156,0.994780236515,0.959096359597,0.988432271389,0.988432271389,0.988432271389,0.976403479648,0.976403479648,1.01476260156,0.9760481257330782,1.0921965459598184,wm,S,1.09219654596,1.00031011076,0.974792477387,0.974682669514,0.88636486707,0.988613859276,0.967416051198,1.02715644288,0.932046208729,0.948672380193,0.956376404499,0.991236858093,0.979031292055,0.928776770758,0.949790496222,1.01930657714,4.902770473841141,24.793764371220167,wm,S,24.7937643712,4.34532565962,4.71812199875,4.18904865087,1.97838652869,2.7047900737,4.49718125533,3.03739551074,3.65230653258,1.46028288078,6.74765115103,5.71397314809,3.09909735491,3.15801421436,1.75352337385,2.59546487695
